P,H,HS,T,RH,CC
0.129912175,13,20.12,6.4,76,95
0.1087606,14,19.86,6.4,75,40
0.07069275,15,17.24,6.3,76,100
0.02065715,16,12.51,6.3,77,85
0.008466425,17,6.08,6.2,77,84
0,18,-1.6,6,77,46
0,19,0,5.9,74,50
0,20,0,5.8,71,47
0,21,0,5.2,76,59
0,22,0,5.1,74,64
0,23,0,4.7,75,45
0,0,0,4.4,77,12
0,1,0,4.1,79,19
0,2,0,4.2,76,61
0,3,0,4.5,74,100
0,4,0,4.6,75,100
0,5,0,4.8,78,100
0,6,0,5.1,81,100
0,7,0,5.4,83,100
0,8,0,5.7,87,100
0.0000072,9,0.29,6,90,100
0.0291558,10,7.77,6.4,90,100
0.03395195,11,13.9,6.7,90,100
0.0776008,12,18.24,7.2,90,100
0.091525275,13,20.4,7.8,90,100
0.098275975,14,20.15,8.5,89,100
0.1198223,15,17.52,8.9,87,66
0.2043685,16,12.78,9.2,83,25
0.0322974,17,6.35,9.1,78,20
0,18,-1.35,8.8,77,23
0,19,0,8.6,77,20
0,20,0,8.4,78,42
0,21,0,8.6,75,72
0,22,0,8.6,74,62
0,23,0,8.5,73,57
0,0,0,8.4,73,60
0,1,0,8.3,73,80
0,2,0,8.1,74,100
0,3,0,7.9,76,96
0,4,0,7.8,76,80
0,5,0,7.7,77,91
0,6,0,7.6,77,63
0,7,0,7.3,77,74
0,8,0,7,79,83
0.0102702,9,0.51,6.8,86,100
0.099545025,10,8,6.9,86,80
0.176378675,11,14.15,7.4,85,68
0.265536125,12,18.51,8.2,82,63
0.3815736,13,20.68,8.6,81,36
0.475689175,14,20.44,8.9,80,24
0.508422925,15,17.81,9,81,65
0.377852925,16,13.06,9,82,100
0.022449025,17,6.62,8.8,85,100
0,18,-1.09,8.3,90,89
0,19,0,8,93,67
0,20,0,7.9,94,100
0,21,0,7.1,96,100
0,22,0,7.4,96,100
0,23,0,7.8,96,100
0,0,0,8.1,95,100
0,1,0,8.3,94,100
0,2,0,8.3,93,100
0,3,0,8.2,93,100
0,4,0,7.9,94,100
0,5,0,7.6,95,100
0,6,0,7.5,96,100
0,7,0,7.5,95,98
0,8,0,7.5,94,100
0,9,0.74,6.7,94,100
0.0379957,10,8.24,6.9,93,100
0.061555975,11,14.41,7,92,100
0.10795595,12,18.78,7.2,91,100
0.14115765,13,20.97,7.5,90,100
0.090509825,14,20.73,7.8,88,100
0.041059825,15,18.1,7.8,89,99
0.096032175,16,13.34,7.8,90,100
0.005252575,17,6.89,7.8,90,100
0,18,-0.83,7.6,91,94
0,19,0,7.4,91,62
0,20,0,7.2,92,58
0,21,0,6.8,93,53
0,22,0,6.8,93,73
0,23,0,6.9,92,66
0,0,0,7.1,91,100
0,1,0,7.1,90,100
0,2,0,7.1,89,100
0,3,0,7.2,89,77
0,4,0,7.4,88,73
0,5,0,7.6,87,70
0,6,0,7.6,87,60
0,7,0,7.6,87,59
0,8,0,7.4,89,75
0.002659025,9,0.97,7.7,87,100
0.08641975,10,8.49,7.7,89,100
0.187580025,11,14.67,8.1,88,100
0.20531805,12,19.07,8.6,85,88
0.111616575,13,21.26,9.2,81,87
0.064608075,14,21.03,9.4,80,100
0.064420825,15,18.39,7.9,88,100
0.0943139,16,13.63,3.8,98,100
0.027763675,17,7.16,2.9,93,100
0.000340675,18,-0.57,3.9,87,86
0,19,0,4.2,84,50
0,20,0,4.3,87,54
0,21,0,4.6,75,70
0,22,0,4.7,77,53
0,23,0,4.8,77,27
0,0,0,4.7,76,48
0,1,0,4.9,76,52
0,2,0,5,75,47
0,3,0,4.9,75,35
0,4,0,4.9,75,35
0,5,0,5,75,15
0,6,0,4.7,77,13
0,7,0,4.5,79,18
0,8,0,4.5,79,18
0.0194293,9,1.2,4.2,84,25
0.121338875,10,8.74,4.2,84,27
0.19277005,11,14.94,5.1,82,50
0.27457795,12,19.35,5.7,76,56
0.27704955,13,21.56,6.3,71,100
0.33035425,14,21.33,6.6,68,89
0.532648525,15,18.69,7,67,98
0.313430825,16,13.92,7.2,67,100
0.01411305,17,7.43,7,72,100
0,18,-0.31,6.9,73,86
0,19,0,7,76,99
0,20,0,7.2,78,98
0,21,0,7.5,79,100
0,22,0,7.7,80,100
0,23,0,7.5,85,100
0,0,0,7.6,86,100
0,1,0,7.7,87,100
0,2,0,7.8,87,100
0,3,0,8,87,100
0,4,0,8.1,87,100
0,5,0,8.2,87,100
0,6,0,8.2,87,100
0,7,0,8.2,87,100
0,8,0,8.2,88,100
0,9,1.44,8.4,89,100
0.004229525,10,9,8.6,87,100
0.00444135,11,15.22,8.4,89,100
0.024612375,12,19.64,8.5,88,100
0.191004725,13,21.87,8.4,91,100
0.2815103,14,21.64,8,85,100
0.5075102,15,18.99,7.8,82,100
0.203218125,16,14.21,7.5,78,72
0.043480075,17,7.71,6.7,81,36
0,18,-0.04,6.1,86,100
0,19,0,5.7,84,100
0,20,0,5.7,81,69
0,21,0,5.5,81,61
0,22,0,4.8,81,84
0,23,0,4,85,71
0,0,0,3.7,84,56
0,1,0,3.9,84,56
0,2,0,4.4,75,38
0,3,0,4.7,75,18
0,4,0,4.8,74,47
0,5,0,5.2,69,43
0,6,0,5.7,64,60
0,7,0,5.8,66,26
0,8,0,5.6,69,19
0.042889175,9,1.69,5.3,74,7
0.0854325,10,9.26,5.4,77,8
0.174966725,11,15.5,6.2,76,16
0.362697475,12,19.94,6.7,73,60
0.4542274,13,22.17,6.8,73,56
0.52496835,14,21.95,6.8,73,56
0.6212045,15,19.3,6.9,73,57
0.80191835,16,14.5,6.7,70,48
0.473623,17,7.99,6.4,70,55
0.00204645,18,0.22,5.7,74,62
0,19,0,5,79,42
0,20,0,4.8,83,59
0,21,0,5.4,79,69
0,22,0,6,78,100
0,23,0,6.6,78,100
0,0,0,7.1,80,100
0,1,0,7.5,83,93
0,2,0,8,86,92
0,3,0,8.4,89,95
0,4,0,8.7,89,91
0,5,0,8.9,88,85
0,6,0,8.9,87,79
0,7,0,8.7,86,68
0,8,0,8.6,85,91
0.02413935,9,1.94,8.8,86,78
0.1374585,10,9.53,8.8,86,53
0.2634617,11,15.78,9.2,84,58
0.359868325,12,20.24,9.9,82,40
0.389523975,13,22.49,10.4,80,59
0.424401275,14,22.27,10.4,81,45
0.326878125,15,19.61,10.5,80,49
0.328365175,16,14.8,10.4,81,44
0.107628375,17,8.27,10.2,82,26
0.00100095,18,0.49,9.8,82,36
0,19,0,9.4,83,49
0,20,0,9.3,82,76
0,21,0,8.9,83,88
0,22,0,9.1,83,100
0,23,0,9,86,98
0,0,0,9,87,95
0,1,0,8.9,88,100
0,2,0,8.8,89,96
0,3,0,8.7,89,90
0,4,0,8.6,89,90
0,5,0,8.5,89,87
0,6,0,8.5,88,100
0,7,0,8.5,88,100
0,8,0,8.5,88,91
0.0037144,9,2.19,8.7,86,91
0.09697105,10,9.8,8.6,86,90
0.192950975,11,16.07,8.8,86,91
0.31767935,12,20.55,9,86,92
0.408081025,13,22.8,9.1,86,100
0.2175008,14,22.59,9.1,86,100
0.1410793,15,19.92,9,87,100
0.0726714,16,15.1,9.1,86,100
0.018072375,17,8.56,9,88,100
0,18,0.76,8.9,88,100
0,19,0,8.7,89,100
0,20,0,8.5,90,100
0,21,0,8.3,92,100
0,22,0,8.1,93,100
0,23,0,8.1,93,100
0,0,0,8.2,92,100
0,1,0,8.3,92,100
0,2,0,8.3,91,100
0,3,0,8.2,91,100
0,4,0,8,92,100
0,5,0,7.8,94,100
0,6,0,7.5,95,100
0,7,0,7.3,96,100
0,8,0,6.7,93,100
0.033933825,9,2.45,6.6,89,100
0.151766625,10,10.08,6.2,87,100
0.223732025,11,16.37,6.4,84,94
0.39934005,12,20.86,7,81,89
0.477098625,13,23.13,7.6,76,100
0.426357525,14,22.91,7.6,76,100
0.368744675,15,20.23,7.4,75,100
0.2538464,16,15.4,6.9,75,99
0.077407875,17,8.84,6.6,75,76
0.001298525,18,1.04,6.2,75,40
0,19,0,5.7,76,95
0,20,0,5.3,77,89
0,21,0,4.8,80,57
0,22,0,4.8,78,51
0,23,0,4.9,74,46
0,0,0,4.9,71,52
0,1,0,4.7,71,44
0,2,0,4.6,73,86
0,3,0,4.6,79,66
0,4,0,4.7,81,100
0,5,0,5.2,83,100
0,6,0,5.4,81,49
0,7,0,5.2,80,34
0,8,0,4.9,78,21
0.047986375,9,2.72,4.4,79,24
0.139413075,10,10.36,4.7,76,23
0.182381825,11,16.67,5.2,71,32
0.146279825,12,21.18,5.9,64,30
0.3194739,13,23.45,6.2,60,44
0.3815622,14,23.23,6.5,58,45
0.569124475,15,20.55,6.5,58,60
0.750885575,16,15.7,6.4,59,79
0.459858875,17,9.13,6.1,59,76
0.0126693,18,1.31,5.5,61,9
0,19,0,4.8,66,2
0,20,0,3.7,81,5
0,21,0,2.1,89,8
0,22,0,1.4,91,1
0,23,0,0.7,92,0
0,0,0,0.4,93,1
0,1,0,0.5,93,3
0,2,0,0.5,92,1
0,3,0,0.6,92,8
0,4,0,0.7,91,26
0,5,0,0.8,90,29
0,6,0,0.8,88,29
0,7,0,1,85,12
0,8,0,1,82,9
0.032529075,9,2.99,0.7,86,15
0.108795125,10,10.65,1.1,85,28
0.18477795,11,16.97,2.3,82,27
0.2404587,12,21.5,3.6,77,18
0.2967869,13,23.78,5,72,24
0.488381675,14,23.56,6,66,26
0.6886305,15,20.87,6.6,61,30
0.668412625,16,16.01,7,58,17
0.23410635,17,9.42,6.9,59,4
0.006682725,18,1.59,6.2,61,21
0,19,0,5.1,63,37
0,20,0,4.3,65,41
0,21,0,3.9,66,45
0,22,0,3.6,65,28
0,23,0,3.1,66,35
0,0,0,3,66,37
0,1,0,2.5,69,27
0,2,0,2.1,71,24
0,3,0,1.9,73,34
0,4,0,1.7,75,37
0,5,0,1.5,77,35
0,6,0,1.4,79,36
0,7,0,1.1,81,37
0,8,0,1,82,53
0.04123625,9,3.27,1.5,81,81
0.153300175,10,10.94,2,80,31
0.3031299,11,17.28,2.8,78,33
0.320351525,12,21.82,3.9,74,45
0.465784575,13,24.12,5.4,69,37
0.497491025,14,23.9,6.4,68,31
0.6021253,15,21.2,7.3,69,35
0.3704196,16,16.32,8.1,69,31
0.095865325,17,9.71,8.5,70,30
0.001164875,18,1.86,8.7,69,42
0,19,0,8.7,70,73
0,20,0,8.7,72,72
0,21,0,8.6,65,48
0,22,0,8.8,65,38
0,23,0,9.1,65,51
0,0,0,9.5,65,78
0,1,0,9.7,68,100
0,2,0,9.8,73,100
0,3,0,9.9,75,100
0,4,0,10.1,73,100
0,5,0,10.4,69,100
0,6,0,10.5,66,100
0,7,0,10.5,66,100
0,8,0,10.3,69,100
0.028943175,9,3.55,9.8,82,100
0.131411075,10,11.23,9.1,87,100
0.083565925,11,17.6,8.8,86,100
0.227089925,12,22.15,8.9,84,53
0.446522775,13,24.45,9.5,81,29
0.572209525,14,24.24,9.9,75,27
0.872882075,15,21.52,9.8,71,34
0.809150225,16,16.63,9.9,67,25
0.638239325,17,10,9.5,68,9
0.036065775,18,2.14,8.9,70,7
0,19,0,8.1,73,9
0,20,0,7.6,76,20
0,21,0,7.2,78,35
0,22,0,6.7,83,62
0,23,0,6.5,86,100
0,0,0,6.1,87,68
0,1,0,5.8,89,39
0,2,0,5.5,90,44
0,3,0,5.3,91,42
0,4,0,5.1,92,40
0,5,0,5,93,95
0,6,0,5.1,93,74
0,7,0,5.3,91,34
0,8,0,5.2,93,37
0.0422472,9,3.83,5.1,93,68
0.154092725,10,11.53,5.2,92,65
0.287815475,11,17.91,5.9,89,46
0.29086235,12,22.48,6.5,83,32
0.513728675,13,24.79,7.1,76,63
0.326341525,14,24.58,7.8,70,77
0.14984165,15,21.85,8.6,68,100
0.034893625,16,16.94,8.7,74,76
0,17,10.3,8.6,78,100
0,18,2.42,8,86,100
0,19,0,7.9,87,100
0,20,0,7.8,89,100
0,21,0,7.5,93,100
0,22,0,7.7,93,100
0,23,0,7.8,94,100
0,0,0,7.9,94,100
0,1,0,7.8,95,100
0,2,0,7.7,96,100
0,3,0,7.6,97,100
0,4,0,7.6,97,100
0,5,0,7.8,97,100
0,6,0,8.2,96,100
0,7,0,8.5,95,100
0,8,0,8.8,96,100
0.00660765,9,4.12,9.5,95,100
0.180685975,10,11.84,10.2,94,95
0.324710625,11,18.24,10.8,93,100
0.1555073,12,22.82,11.3,91,100
0.19797875,13,25.14,11.8,88,100
0.12376855,14,24.92,12,87,100
0.112911275,15,22.18,11.8,84,52
0.038253575,16,17.25,11.6,84,100
0.01415065,17,10.59,11.4,83,86
0,18,2.7,11.5,85,100
0,19,0,11.8,86,100
0,20,0,11.8,88,100
0,21,0,11.7,90,100
0,22,0,11.9,88,100
0,23,0,11.8,87,100
0,0,0,11.5,86,41
0,1,0,10.9,81,46
0,2,0,10.4,79,36
0,3,0,10.3,73,30
0,4,0,10,67,4
0,5,0,9.6,65,9
0,6,0,9,65,41
0,7,0,8.3,68,28
0,8,0,8.3,66,35
0.058649225,9,4.42,8,64,16
0.098481325,10,12.15,7.8,65,11
0.115934,11,18.56,8,64,7
0.137397625,12,23.16,8.1,62,9
0.227668475,13,25.49,8.5,60,16
0.528087125,14,25.26,8.5,61,30
0.7092297,15,22.52,8.5,61,22
0.59433285,16,17.57,8.5,60,52
0.582099675,17,10.89,8.4,60,33
0.0364044,18,2.98,8.1,61,53
0,19,0,7.8,62,26
0,20,0,7.6,64,8
0,21,0,7.3,66,0
0,22,0,7.2,74,16
0,23,0,7.4,74,0
0,0,0,7.3,72,65
0,1,0,7,73,92
0,2,0,6.7,76,90
0,3,0,6.6,78,77
0,4,0,6.5,82,92
0,5,0,6.6,84,100
0,6,0,6.7,85,91
0,7,0,6.6,86,100
0,8,-3.89,6.3,86,100
0.004118675,9,4.72,7,83,100
0.012160475,10,12.46,8.2,88,100
0.0353537,11,18.89,9.6,90,100
0.137797125,12,23.51,10.4,91,100
0.119580025,13,25.84,10.9,90,100
0.167616925,14,25.61,11,88,100
0.381263925,15,22.85,10.1,79,83
0.2494926,16,17.89,9.3,65,16
0.17880925,17,11.19,9.7,61,24
0.0002168,18,3.26,9.4,65,28
0,19,0,8.1,65,28
0,20,0,7.3,63,37
0,21,0,7.2,62,37
0,22,0,7.1,54,32
0,23,0,6.8,57,20
0,0,0,6.2,62,62
0,1,0,5.9,62,45
0,2,0,5.5,63,33
0,3,0,5.3,65,57
0,4,0,5.1,65,64
0,5,0,5,64,45
0,6,0,4.9,62,38
0,7,0,4.8,61,18
0.0011039,8,-3.6,4.5,62,24
0.05751895,9,5.02,4.3,69,31
0.141625575,10,12.78,4.6,69,25
0.2791533,11,19.23,5.3,66,32
0.417745325,12,23.86,6,62,53
0.476699725,13,26.2,6.3,62,73
0.499165175,14,25.96,6.8,63,43
0.286752225,15,23.19,7.3,63,67
0.06529135,16,18.2,7.4,62,92
0.039724025,17,11.49,7,65,93
0,18,3.54,6.1,74,94
0,19,0,5,86,100
0,20,0,4.5,89,100
0,21,0,3.6,91,100
0,22,0,5.1,90,100
0,23,0,6.6,88,63
0,0,0,5.8,89,62
0,1,0,5,91,89
0,2,0,4.6,92,99
0,3,0,4.5,92,90
0,4,0,4.5,91,100
0,5,0,4.5,90,100
0,6,0,4.4,87,100
0,7,0,4.3,87,100
0,8,-3.3,4.8,91,100
0.003040225,9,5.33,7.6,92,100
0.0770909,10,13.1,8.9,90,100
0.11275885,11,19.57,9.4,88,100
0.1339298,12,24.21,9.7,86,100
0.08752645,13,26.55,9.6,86,100
0.0363535,14,26.32,9.6,87,100
0.038918325,15,23.53,9.6,89,100
0.0128724,16,18.52,9.5,90,100
0,17,11.79,9.6,90,100
0,18,3.83,9.6,91,100
0,19,0,9.6,91,100
0,20,0,9.7,91,100
0,21,0,9.7,90,100
0,22,0,10,88,100
0,23,0,9.9,89,100
0,0,0,7.3,82,74
0,1,0,6.5,78,43
0,2,0,6,73,45
0,3,0,5.5,69,39
0,4,0,5,65,66
0,5,0,4.7,65,60
0,6,0,4.9,61,33
0,7,0,4.8,61,41
0.01272325,8,-3,4.8,61,12
0.04154555,9,5.64,4.7,66,43
0.02419725,10,13.43,5,69,94
0.04278795,11,19.91,5.1,73,100
0.08087455,12,24.56,5.4,78,100
0.243655425,13,26.92,6.1,80,100
0.42105385,14,26.68,7.1,81,100
0.291261725,15,23.87,7.3,83,58
0.3220891,16,18.85,7.5,80,44
0.1593537,17,12.09,7.8,73,34
0.032489675,18,4.11,7.7,74,69
0,19,0,7.3,77,51
0,20,0,7.2,77,51
0,21,0,7.1,78,74
0,22,0,7,77,28
0,23,0,6.8,77,7
0,0,0,6.4,78,18
0,1,0,6.1,79,7
0,2,0,5.9,79,11
0,3,0,5.6,78,13
0,4,0,5.5,77,40
0,5,0,5.1,78,31
0,6,0,5.1,77,29
0,7,0,4.8,81,30
0.0012335,8,-2.7,4.3,87,34
0.092195525,9,5.95,4.8,92,53
0.222050625,10,13.76,5.6,91,77
0.2534922,11,20.25,6.4,89,100
0.135060025,12,24.92,6.7,86,100
0.183923825,13,27.28,7.2,85,100
0.262404625,14,27.03,8.4,86,100
0.15489355,15,24.22,10,84,100
0.067609025,16,19.17,10.4,82,100
0.049845825,17,12.39,10.2,82,100
0.002559825,18,4.39,9.6,88,100
0,19,0,8.7,83,56
0,20,0,7.6,77,14
0,21,0,7.6,71,1
0,22,0,7.3,72,2
0,23,0,7.4,73,2
0,0,0,7.3,73,0
0,1,0,7,73,0
0,2,0,6.7,75,0
0,3,0,6.3,76,0
0,4,0,6.1,78,0
0,5,0,5.9,79,0
0,6,0,5.6,82,0
0,7,0,5.1,85,0
0.001685475,8,-2.39,4.7,88,0
0.0546638,9,6.27,4.7,90,0
0.095550375,10,14.09,5.3,90,0
0.113642975,11,20.6,6.7,87,0
0.140260475,12,25.28,8,81,41
0.2207436,13,27.65,8.9,74,28
0.5593546,14,27.4,9.6,68,27
0.9569474,15,24.56,9.9,62,15
0.6222323,16,19.49,10.1,58,29
0.306425275,17,12.69,10,59,51
0.00572815,18,4.68,9.5,63,70
0,19,-4.09,8.6,67,89
0,20,0,8.3,69,100
0,21,0,7.9,76,100
0,22,0,7.6,77,98
0,23,0,7.4,77,73
0,0,0,7.1,76,64
0,1,0,6.7,77,86
0,2,0,6.8,76,97
0,3,0,6.7,75,100
0,4,0,6.5,76,100
0,5,0,6.5,76,100
0,6,0,6.5,78,100
0,7,0,6.7,78,100
0.007022575,8,-2.08,6.8,79,100
0.082875075,9,6.59,7.2,76,100
0.22918045,10,14.43,7.2,76,100
0.389238025,11,20.95,7.4,76,100
0.349535625,12,25.65,8.1,74,47
0.151632725,13,28.02,8.4,75,46
0.2269171,14,27.76,8.4,82,100
0.10649055,15,24.91,7.2,88,100
0.235372175,16,19.82,5.2,91,100
0.217805975,17,12.99,4.9,90,100
0.0160708,18,4.96,4.6,86,70
0,19,-3.82,3.8,83,56
0,20,0,3.4,82,74
0,21,0,4.1,79,56
0,22,0,4.1,72,38
0,23,0,4,71,15
0,0,0,4.1,69,57
0,1,0,4.1,69,55
0,2,0,4.2,70,44
0,3,0,4.2,73,22
0,4,0,4.2,75,12
0,5,0,4.2,77,7
0,6,0,4.4,75,34
0,7,0,4.1,76,92
0.001173775,8,-1.76,4.3,75,79
0.132156925,9,6.92,4.9,75,96
0.150005275,10,14.76,5,78,67
0.23395335,11,21.31,5.2,82,39
0.21770655,12,26.02,5.5,82,89
0.444400175,13,28.39,5.8,84,85
0.707304875,14,28.12,6.4,82,43
0.63658175,15,25.26,7.1,76,63
0.7885345,16,20.14,7.4,71,46
0.401804875,17,13.3,7.2,69,21
0.072256975,18,5.25,6.7,71,13
0,19,-3.54,6,73,14
0,20,0,5.4,77,5
0,21,0,4.7,83,7
0,22,0,4.4,86,7
0,23,0,4.1,88,17
0,0,0,4,89,31
0,1,0,3.6,90,33
0,2,0,3.1,91,25
0,3,0,2.4,93,5
0,4,0,1.8,94,5
0,5,0,0.5,96,5
0,6,0,-0.4,98,7
0,7,0,-0.7,98,14
0.006032125,8,-1.44,-1,99,25
0.063572925,9,7.25,-1.2,99,39
0.10164445,10,15.11,0.6,99,100
0.120049625,11,21.67,3.8,94,98
0.14822265,12,26.39,5.7,86,8
0.284721025,13,28.77,6.8,75,21
0.6899039,14,28.49,7.3,69,24
0.9920347,15,25.6,7.6,65,55
1.045164125,16,20.47,7.5,64,70
0.906576775,17,13.6,7.3,64,86
0.2091826,18,5.54,6.8,67,94
0,19,-3.27,5.6,72,87
0,20,0,4.3,77,86
0,21,0,4.5,77,48
0,22,0,3.8,78,34
0,23,0,3.5,78,27
0,0,0,3.3,76,19
0,1,0,2.7,77,8
0,2,0,2.2,78,1
0,3,0,1.8,79,0
0,4,0,1.5,80,0
0,5,0,1.3,81,0
0,6,0,1.1,81,0
0,7,0,0.9,80,0
0.005184625,8,-1.12,0.8,80,0
0.0623634,9,7.58,0.6,82,0
0.099683875,10,15.45,1.7,79,0
0.117107525,11,22.03,3.4,73,0
0.1362755,12,26.76,5,67,0
0.264274975,13,29.14,6.2,63,0
0.641085025,14,28.86,7.2,60,0
1.11066955,15,25.96,7.9,57,0
1.20404145,16,20.79,8.4,55,0
1.051831575,17,13.9,8.6,55,0
0.249711525,18,5.82,8.1,58,0
0,19,-2.99,6.8,60,0
0,20,0,5.6,63,0
0,21,0,5.4,65,0
0,22,0,4.8,67,0
0,23,0,4.3,68,0
0,0,0,3.8,69,0
0,1,0,3.3,71,0
0,2,0,2.8,73,0
0,3,0,2.3,75,0
0,4,0,1.8,77,0
0,5,0,1.3,78,0
0,6,0,0.8,79,0
0,7,0,0.5,79,0
0.010798975,8,-0.79,0.3,79,0
0.070843275,9,7.91,0.3,79,0
0.103573675,10,15.8,1.4,76,0
0.1239514,11,22.39,3.3,69,0
0.163400225,12,27.14,5.1,63,0
0.3417149,13,29.52,6.7,60,2
0.7375353,14,29.23,7.9,57,6
1.18046205,15,26.31,8.7,55,2
1.217483375,16,21.12,9,53,4
1.02203435,17,14.21,9,54,12
0.253553,18,6.11,8.3,59,7
0,19,-2.72,7,62,15
0,20,0,5.6,67,23
0,21,0,5.2,69,28
0,22,0,4.6,71,26
0,23,0,4.1,73,20
0,0,0,3.7,75,31
0,1,0,3.4,76,30
0,2,0,3,78,31
0,3,0,2.9,78,40
0,4,0,2.9,78,74
0,5,0,2.9,77,100
0,6,0,2.9,77,100
0,7,0,2.9,77,100
0,8,-0.47,3,77,97
0.055563625,9,8.25,3.1,78,100
0.108800525,10,16.15,3.7,76,100
0.198615825,11,22.76,4.3,74,100
0.247662625,12,27.52,4.9,74,100
0.4939921,13,29.9,5,76,100
0.255767925,14,29.6,5.5,77,97
0.131462225,15,26.66,5.8,78,100
0.04101295,16,21.45,6.1,77,100
0.031932725,17,14.51,6.5,76,100
0,18,6.39,6.5,78,100
0,19,-2.44,6.1,82,100
0,20,0,5.7,85,100
0,21,0,5.9,85,100
0,22,0,5.8,85,100
0,23,0,5.7,85,100
0,0,0,5.7,84,100
0,1,0,5.6,84,100
0,2,0,5.4,85,100
0,3,0,5.2,85,100
0,4,0,5,85,100
0,5,0,4.7,86,83
0,6,0,3.8,87,65
0,7,0,3.1,89,60
0.023141075,8,-0.13,2.5,89,49
0.098357,9,8.59,2.9,86,41
0.177433875,10,16.51,3.6,84,46
0.18083635,11,23.13,5.1,77,15
0.234207025,12,27.9,6.8,69,13
0.38957915,13,30.29,8.1,63,20
0.767262925,14,29.98,9.1,58,24
0.952674525,15,27.01,9.7,55,16
1.230473175,16,21.78,10,53,2
0.886243775,17,14.82,9.9,53,1
0.105421775,18,6.68,9.3,58,3
0,19,-2.17,7.8,63,9
0,20,0,6.3,67,14
0,21,0,5.5,70,15
0,22,0,4.8,71,17
0,23,0,4.1,71,15
0,0,0,3.5,71,5
0,1,0,2.8,72,5
0,2,0,2.3,73,3
0,3,0,1.9,74,1
0,4,0,1.6,74,1
0,5,0,1.3,76,1
0,6,0,1,78,2
0,7,0,0.7,80,1
0.01059115,8,0.2,0.5,81,1
0.078784875,9,8.93,0.1,80,5
0.111547975,10,16.86,1.4,77,4
0.1335822,11,23.5,3.5,69,1
0.167431075,12,28.28,5.6,63,0
0.31891845,13,30.67,7.4,57,0
0.721457775,14,30.35,8.7,52,0
1.1480886,15,27.37,9.3,50,0
1.2393257,16,22.1,9.7,50,0
1.103572875,17,15.12,9.7,50,0
0.312897525,18,6.96,9,56,0
0,19,-1.89,7.4,61,0
0,20,0,5.9,66,0
0,21,0,5.4,66,0
0,22,0,4.6,68,0
0,23,0,3.8,70,0
0,0,0,3.1,73,0
0,1,0,2.4,76,0
0,2,0,1.9,78,0
0,3,0,1.3,82,0
0,4,0,0.8,84,0
0,5,0,0.4,86,0
0,6,0,-0.1,88,0
0,7,0,-0.4,89,0
0.0207539,8,0.54,-0.7,90,0
0.080693625,9,9.28,-0.3,86,0
0.113145525,10,17.22,0.9,82,0
0.132609725,11,23.87,2.8,75,3
0.169682775,12,28.67,4.8,68,0
0.323096125,13,31.06,6.5,64,0
0.7462419,14,30.73,7.9,59,0
1.190288775,15,27.72,8.8,56,0
1.3072509,16,22.43,9.2,54,0
1.15644115,17,15.42,9.2,54,0
0.386279325,18,7.25,8.6,59,0
0,19,-1.62,7,65,0
0,20,0,5.2,70,0
0,21,0,4.5,73,0
0,22,0,3.6,75,0
0,23,0,2.7,77,0
0,0,0,2,80,0
0,1,0,1.3,83,0
0,2,0,0.7,86,0
0,3,0,0.1,87,0
0,4,0,-0.3,89,0
0,5,0,-0.7,90,0
0,6,0,-1.1,90,0
0,7,0,-1.4,91,0
0.022158425,8,0.88,-1.6,91,0
0.08374505,9,9.63,-1.7,89,0
0.1220995,10,17.58,-0.4,85,0
0.159211575,11,24.25,1.4,79,0
0.197945625,12,29.05,3.1,75,0
0.381628975,13,31.45,4.6,71,0
0.79910975,14,31.11,5.7,68,0
1.205710825,15,28.08,6.5,66,0
1.27063035,16,22.76,6.9,65,0
1.05668865,17,15.73,7,64,0
0.341467875,18,7.53,6.6,65,0
0.000218475,19,-1.35,5.4,71,0
0,20,0,3.9,77,1
0,21,0,3.2,80,0
0,22,0,2.7,82,1
0,23,0,2.2,83,3
0,0,0,1.8,83,4
0,1,0,1.4,83,8
0,2,0,1.4,80,15
0,3,0,1.5,78,22
0,4,0,1.4,77,38
0,5,0,1.6,75,32
0,6,0,1.3,77,36
0,7,0,1.1,79,36
0.02665805,8,1.22,0.7,81,41
0.17116385,9,9.98,0.8,84,46
0.1619516,10,17.95,1.6,81,46
0.1576924,11,24.63,2.8,73,38
0.209256,12,29.44,3.5,64,48
0.381423325,13,31.84,4.2,58,86
0.8165351,14,31.49,4.6,56,70
1.2779835,15,28.43,5,54,61
1.260346425,16,23.09,5.2,53,71
0.490087675,17,16.03,5.4,51,75
0.057083225,18,7.82,5.1,55,69
0,19,-1.07,4.4,62,26
0,20,0,3.6,68,36
0,21,0,3.1,79,31
0,22,0,2.6,84,32
0,23,0,2.3,88,32
0,0,0,2,91,42
0,1,0,1.8,92,41
0,2,0,1.7,92,38
0,3,0,1.2,93,41
0,4,0,0.8,93,42
0,5,0,0.3,93,55
0,6,0,0.6,92,50
0,7,0,0.6,89,60
0.02442935,8,1.56,0.4,88,62
0.091886925,9,10.33,-0.2,92,52
0.126361975,10,18.31,0.8,87,64
0.151961825,11,25.01,2.2,79,66
0.1953817,12,29.83,3.5,72,64
0.386649975,13,32.23,4.3,64,52
0.84416455,14,31.87,4.8,63,41
1.2318553,15,28.79,5.3,61,74
1.330250725,16,23.42,5.6,60,43
1.1782969,17,16.33,5.6,60,26
0.46224105,18,8.1,5.3,63,0
0.00035825,19,-0.8,4.1,68,0
0,20,0,2.5,75,0
0,21,0,2.4,79,0
0,22,0,1.9,80,6
