P,H,HS,T,RH,CC
0.029295,16,7.08,5.6,98,100
0,17,0.21,5.8,99,100
0,18,0,6,99,100
0,19,0,6.4,99,100
0,20,0,7.1,97,100
0,21,0,7.2,98,100
0,22,0,7.8,97,100
0,23,0,8.1,96,100
0,0,0,8.3,95,74
0,1,0,8.5,94,54
0,2,0,8.7,93,38
0,3,0,9.1,91,35
0,4,0,9.8,89,63
0,5,0,10.7,86,100
0,6,0,11.6,83,100
0,7,0,12.1,82,78
0,8,0,12,79,100
0,9,0.61,11.4,78,100
0.04911,10,7.37,10.4,79,100
0.10557,11,12.6,9.7,78,95
0.134115,12,15.9,9.6,74,59
0.16956,13,16.98,9.5,71,95
0.18087,14,15.73,9.6,67,28
0.13278,15,12.28,10,63,11
0.07896,16,6.93,10,65,12
0,17,0.08,9.7,71,35
0,18,0,9.1,77,98
0,19,0,9.1,81,86
0,20,0,9.3,83,100
0,21,0,9.6,82,100
0,22,0,9.4,84,100
0,23,0,9.5,83,100
0,0,0,9.4,80,100
0,1,0,9.1,77,42
0,2,0,8.4,78,28
0,3,0,7.4,81,19
0,4,0,6.8,84,4
0,5,0,6.2,87,24
0,6,0,5.8,89,14
0,7,0,5.6,90,8
0,8,0,5.6,90,11
0,9,0.41,5.5,90,30
0.064635,10,7.17,6,89,26
0.12678,11,12.39,7,86,45
0.15144,12,15.7,8.2,83,69
0.183825,13,16.79,9.1,83,44
0.122055,14,15.55,9.9,84,54
0.14058,15,12.12,10.3,85,46
0.074565,16,6.79,10.5,84,17
0,17,-0.04,10.1,85,27
0,18,0,8.9,89,47
0,19,0,8.3,92,33
0,20,0,7.9,91,48
0,21,0,7.7,93,45
0,22,0,7.4,93,35
0,23,0,7.3,92,50
0,0,0,6.8,92,56
0,1,0,6.6,90,95
0,2,0,6.4,88,65
0,3,0,6.3,88,82
0,4,0,6,89,74
0,5,0,5.9,88,45
0,6,0,6,88,49
0,7,0,6.3,88,42
0,8,0,6.5,88,50
0,9,0.21,5.5,90,52
0.052905,10,6.96,5.4,92,43
0.12132,11,12.19,5.9,92,51
0.16461,12,15.5,6.7,89,21
0.24597,13,16.6,7.5,84,56
0.174915,14,15.38,8,81,100
0.132825,15,11.97,8.1,81,75
0.06135,16,6.66,8.1,82,56
0,17,-0.16,7.8,81,63
0,18,0,7.4,84,64
0,19,0,7,88,71
0,20,0,7,86,53
0,21,0,4.7,97,38
0,22,0,4.4,97,26
0,23,0,3.9,98,24
0,0,0,3.6,99,15
0,1,0,2.9,100,5
0,2,0,2.3,99,53
0,3,0,2.6,99,55
0,4,0,3.3,98,77
0,5,0,3.7,98,78
0,6,0,4.2,97,76
0,7,0,4.4,96,79
0,8,0,4.2,95,84
0,9,0.02,4.3,96,61
0.06006,10,6.77,4.6,94,72
0.128385,11,11.99,5.4,92,39
0.186645,12,15.31,6.8,87,20
0.18111,13,16.42,7.6,83,24
0.211185,14,15.22,8.2,79,47
0.115035,15,11.82,8.2,79,65
0.064725,16,6.53,7.9,82,50
0,17,-0.27,7.1,85,47
0,18,0,6.4,87,35
0,19,0,5.8,88,6
0,20,0,5.5,88,1
0,21,0,5.4,92,20
0,22,0,5.3,92,50
0,23,0,5.5,91,50
0,0,0,5.1,91,68
0,1,0,5,90,61
0,2,0,4.8,90,34
0,3,0,4.6,89,40
0,4,0,4.4,89,38
0,5,0,4.4,89,21
0,6,0,4.2,90,30
0,7,0,4.1,90,20
0,8,0,4,90,22
0,9,-0.17,3.9,91,23
0.053505,10,6.57,4,90,28
0.127695,11,11.8,4.4,89,30
0.15237,12,15.12,5.3,86,33
0.1605,13,16.25,5.5,81,32
0.183225,14,15.06,5.8,79,37
0.12963,15,11.68,5.8,77,67
0.05544,16,6.41,5.3,79,54
0,17,-0.38,4.8,81,53
0,18,0,4.2,83,50
0,19,0,3.5,86,44
0,20,0,3.2,86,35
0,21,0,3,87,34
0,22,0,2.9,87,36
0,23,0,2.6,88,32
0,0,0,2.1,89,33
0,1,0,1.7,91,18
0,2,0,1,92,29
0,3,0,0.6,92,33
0,4,0,0.6,91,44
0,5,0,0.6,91,33
0,6,0,1,89,19
0,7,0,1.8,87,20
0,8,0,2.7,85,7
0,9,-0.36,2.2,93,17
0.062415,10,6.39,-0.1,99,27
0.128475,11,11.62,0.3,97,23
0.165675,12,14.94,3.1,92,26
0.168585,13,16.08,4.6,86,44
0.147615,14,14.91,5.3,81,70
0.10824,15,11.55,5.6,78,92
0.0657,16,6.29,5.4,81,76
0,17,-0.47,4.8,84,73
0,18,0,3.7,88,64
0,19,0,3.2,91,60
0,20,0,3.1,91,63
0,21,0,2.9,93,55
0,22,0,2.9,91,70
0,23,0,2.7,92,66
0,0,0,2.5,92,61
0,1,0,2.6,91,51
0,2,0,2.3,93,37
0,3,0,2.2,93,40
0,4,0,2.6,92,62
0,5,0,2.7,91,45
0,6,0,2.4,92,41
0,7,0,2.6,92,47
0,8,0,2.7,92,38
0,9,-0.54,2.7,91,52
0.06099,10,6.21,2.9,92,57
0.162525,11,11.44,3.7,91,100
0.19002,12,14.77,4.5,89,100
0.28551,13,15.92,5.2,86,94
0.226005,14,14.77,5.4,84,100
0.090045,15,11.42,5.2,82,100
0.04005,16,6.19,4.7,85,100
0,17,-0.57,4.2,89,100
0,18,0,3.8,91,100
0,19,0,3.8,92,100
0,20,0,3.8,87,100
0,21,0,3.9,90,89
0,22,0,3.7,89,68
0,23,0,3.8,88,62
0,0,0,3.6,88,71
0,1,0,3.6,87,100
0,2,0,3.4,86,100
0,3,0,3.4,86,95
0,4,0,3.4,86,78
0,5,0,3.2,88,86
0,6,0,3,91,75
0,7,0,2.9,92,71
0,8,0,2.9,93,65
0,9,-0.72,3.3,87,62
0.05382,10,6.03,3.4,86,29
0.153015,11,11.27,3.7,88,43
0.17001,12,14.61,4.3,89,56
0.179805,13,15.77,4.8,88,91
0.197415,14,14.63,5.3,85,69
0.111945,15,11.31,5.5,81,94
0.053085,16,6.09,5.5,80,51
0,17,-0.65,4.9,82,34
0,18,0,3.8,85,20
0,19,0,2.7,91,21
0,20,0,2.7,90,23
0,21,0,2.9,91,20
0,22,0,0.9,96,22
0,23,0,-0.9,98,10
0,0,0,-1.2,98,68
0,1,0,-1,98,100
0,2,0,-0.7,97,100
0,3,0,-0.1,96,100
0,4,0,0.4,95,100
0,5,0,0.7,94,100
0,6,0,1.1,92,100
0,7,0,1,92,100
0,8,0,0.8,91,96
0,9,-0.89,1.2,91,90
0.0249,10,5.86,0.8,93,97
0.042825,11,11.1,0.9,97,100
0.02046,12,14.45,1.2,98,100
0.077205,13,15.62,1.2,99,100
0.05646,14,14.5,1.6,98,100
0.054555,15,11.19,2.1,98,100
0.035715,16,5.99,3.7,97,100
0,17,-0.73,5.9,95,100
0,18,0,7.1,93,100
0,19,0,7.1,91,100
0,20,0,6.8,89,72
0,21,0,6.2,82,33
0,22,0,5.7,82,17
0,23,0,5.2,83,21
0,0,0,5.1,83,38
0,1,0,4.9,84,32
0,2,0,4.8,84,21
0,3,0,4.5,85,14
0,4,0,4.3,85,17
0,5,0,4.4,86,16
0,6,0,4.2,87,41
0,7,0,4.1,87,55
0,8,0,4.2,87,78
0,9,-1.06,4.9,83,82
0.062325,10,5.7,5,83,82
0.137865,11,10.94,5.5,81,87
0.1818,12,14.3,5.7,80,97
0.16479,13,15.48,5.7,82,100
0.11217,14,14.38,5.4,85,100
0.07314,15,11.09,5.1,89,100
0.027255,16,5.91,5,88,100
0,17,-0.8,4.8,89,100
0,18,0,4.5,88,100
0,19,0,4,89,93
0,20,0,3.3,90,56
0,21,0,3.2,88,48
0,22,0,2.6,89,44
0,23,0,2,89,59
0,0,0,1.5,89,71
0,1,0,1.1,90,72
0,2,0,0.9,90,65
0,3,0,1.1,89,73
0,4,0,0.9,89,88
0,5,0,0.8,89,87
0,6,0,0.5,88,58
0,7,0,0,89,60
0,8,0,1,81,42
0,9,-1.22,1.5,82,18
0.05964,10,5.54,1.2,84,42
0.182445,11,10.78,-0.1,91,74
0.27498,12,14.15,1.9,88,87
0.299145,13,15.35,2.6,83,89
0.273825,14,14.26,2.9,79,55
0.163785,15,10.99,3,79,47
0.06621,16,5.83,3,82,35
0,17,-0.86,2.2,88,56
0,18,0,1.2,92,75
0,19,0,1.2,92,58
0,20,0,1.4,88,45
0,21,0,1.9,76,39
0,22,0,1.8,68,41
0,23,0,1.5,60,44
0,0,0,1.2,59,53
0,1,0,0.9,64,28
0,2,0,0.8,65,26
0,3,0,0.6,65,47
0,4,0,0.6,64,58
0,5,0,0.6,64,53
0,6,0,0.6,65,60
0,7,0,0.3,67,39
0,8,0,0,70,47
0,9,-1.37,-0.1,79,25
0.0462,10,5.38,-0.3,82,19
0.123315,11,10.64,0.1,84,50
0.17247,12,14.01,2,79,26
0.167985,13,15.22,3.3,71,5
0.163365,14,14.15,3.8,70,24
0.17898,15,10.9,3.8,72,69
0.09333,16,5.76,3.3,76,100
0,17,-0.91,2.7,81,95
0,18,0,2.1,83,97
0,19,0,1.8,85,69
0,20,0,1.7,86,72
0,21,0,1.1,90,78
0,22,0,0.6,89,87
0,23,0,0.4,87,88
0,0,0,0.4,84,91
0,1,0,0.5,82,89
0,2,0,0.7,81,92
0,3,0,0.8,82,98
0,4,0,1,84,94
0,5,0,1.1,86,100
0,6,0,1,87,100
0,7,0,0.9,89,100
0,8,0,0.7,90,100
0,9,-1.52,0.7,91,100
0.010125,10,5.24,0.5,92,100
0.035115,11,10.49,0.5,93,100
0.136845,12,13.88,0.5,94,100
0.210855,13,15.1,0.6,92,100
0.129405,14,14.05,0.8,92,100
0.07068,15,10.82,0.8,94,100
0.029985,16,5.69,0.9,94,100
0,17,-0.96,0.8,96,100
0,18,0,0.7,96,100
0,19,0,0.5,95,100
0,20,0,0.4,94,94
0,21,0,0,91,95
0,22,0,0,89,66
0,23,0,-0.4,89,61
0,0,0,-0.8,89,59
0,1,0,-1.3,89,48
0,2,0,-1.7,88,26
0,3,0,-2.3,88,6
0,4,0,-3.1,89,0
0,5,0,-3.9,90,0
0,6,0,-4.9,91,0
0,7,0,-5.4,92,9
0,8,0,-3.8,91,14
0,9,-1.67,-3.2,95,7
0.05553,10,5.09,-3.1,96,59
0.150375,11,10.36,-3,96,68
0.232575,12,13.76,-2.5,95,88
0.24915,13,14.99,-2.2,96,92
0.21834,14,13.96,-3.2,96,6
0.1143,15,10.75,-2.3,95,4
0.03594,16,5.64,-2.1,94,7
0,17,-1.01,-2.4,94,31
0,18,0,-2.6,94,54
0,19,0,-2,93,49
0,20,0,-0.9,91,51
0,21,0,0,90,74
0,22,0,0.8,90,65
0,23,0,1.6,90,100
0,0,0,2.3,89,100
0,1,0,3,89,100
0,2,0,3.6,88,100
0,3,0,4.3,87,100
0,4,0,5.1,89,100
0,5,0,5.7,91,100
0,6,0,6.1,93,100
0,7,0,6.3,93,100
0,8,0,6.3,93,100
0,9,-1.81,6.5,94,100
0.01017,10,4.96,6.8,92,100
0.05637,11,10.23,6.8,90,94
0.130335,12,13.64,7,89,100
0.12534,13,14.89,7,89,100
0.18018,14,13.87,6.9,88,100
0.059235,15,10.68,7,86,100
0.024435,16,5.59,6.8,83,81
0,17,-1.04,6.5,79,75
0,18,0,6,79,55
0,19,0,5.8,80,67
0,20,0,5.6,81,63
0,21,0,5.4,83,36
0,22,0,5.3,82,47
0,23,0,5.2,83,50
0,0,0,5,86,100
0,1,0,5.1,85,100
0,2,0,5.1,85,63
0,3,0,5,82,37
0,4,0,4.9,78,53
0,5,0,4.5,78,31
0,6,0,4.2,78,28
0,7,0,3.9,78,33
0,8,0,3.9,79,33
0,9,-1.94,3.7,77,32
0.03036,10,4.83,3.5,78,44
0.131025,11,10.11,4,80,61
0.14571,12,13.53,4.2,81,69
0.184245,13,14.8,4.3,81,37
0.15435,14,13.79,4,81,41
0.108015,15,10.62,3.6,79,40
0.03627,16,5.54,3.3,76,29
0,17,-1.07,2.9,75,31
0,18,0,2.1,77,29
0,19,0,1.6,79,32
0,20,0,1.3,79,25
0,21,0,1.3,78,18
0,22,0,1.1,77,12
0,23,0,0.9,76,16
0,0,0,0.7,77,44
0,1,0,0.6,78,20
0,2,0,0.3,79,18
0,3,0,0.1,79,25
0,4,0,0,79,8
0,5,0,-0.1,79,9
0,6,0,-0.2,81,14
0,7,0,-0.7,85,24
0,8,0,-1,87,5
0,9,-2.07,-1.2,88,3
0.038535,10,4.71,-1.5,89,1
0.105375,11,9.99,-1,90,2
0.135825,12,13.42,0.4,86,6
0.16794,13,14.71,1.4,77,0
0.17343,14,13.72,2,70,1
0.14613,15,10.57,2.5,66,8
0.04269,16,5.51,2.5,68,30
0,17,-1.09,1.6,73,53
0,18,0,0,81,71
0,19,0,-0.2,84,65
0,20,0,-0.4,86,47
0,21,0,-0.5,88,45
0,22,0,-0.6,89,41
0,23,0,-0.3,88,32
0,0,0,0,86,47
0,1,0,0.4,86,76
0,2,0,0.7,86,100
0,3,0,0.9,87,76
0,4,0,1.5,89,78
0,5,0,1.8,91,87
0,6,0,2.3,90,99
0,7,0,2.5,92,100
0,8,0,2.8,91,100
0,9,-2.19,2.9,91,100
0.02832,10,4.59,2.7,92,89
0.12627,11,9.89,2.7,93,73
0.16188,12,13.33,3,92,44
0.17172,13,14.63,3.3,91,66
0.140535,14,13.66,3.2,88,97
0.13227,15,10.52,3.2,86,86
0.04698,16,5.48,3.2,83,60
0,17,-1.11,3,81,70
0,18,0,2.6,80,73
0,19,0,2.1,81,68
0,20,0,1.6,81,79
0,21,0,1.2,83,77
0,22,0,0.7,84,93
0,23,0,0,87,98
0,0,0,-0.3,88,100
0,1,0,-0.6,86,100
0,2,0,-0.7,83,100
0,3,0,-0.9,81,100
0,4,0,-1.3,80,100
0,5,0,-1.7,80,100
0,6,0,-2,81,89
0,7,0,-2.2,81,86
0,8,0,-2.2,81,74
0,9,-2.31,-2.1,83,63
0.047955,10,4.48,-2.1,83,57
0.178695,11,9.78,-1.8,82,56
0.189975,12,13.24,-1,78,47
0.214095,13,14.55,-0.2,75,42
0.16845,14,13.6,0.3,73,49
0.111435,15,10.48,0.6,73,45
0.030165,16,5.46,0.5,76,6
0,17,-1.11,-0.4,80,9
0,18,0,-1.4,84,16
0,19,0,-1.7,86,17
0,20,0,-1.7,86,24
0,21,0,-1.9,87,47
0,22,0,-1.2,86,76
0,23,0,-0.5,85,100
0,0,0,0.1,86,100
0,1,0,0.4,88,100
0,2,0,0.7,90,100
0,3,0,1,91,100
0,4,0,1.3,92,100
0,5,0,1.5,93,100
0,6,0,1.8,94,100
0,7,0,2,95,100
0,8,0,2.2,96,100
0,9,-2.42,2.6,95,100
0.01506,10,4.38,3,93,100
0.09633,11,9.69,3.4,92,100
0.22611,12,13.16,3.8,89,95
0.24288,13,14.49,4.5,87,100
0.201195,14,13.56,5,85,100
0.080115,15,10.45,5.3,84,100
0.00984,16,5.44,5.5,83,100
0,17,-1.11,5.7,84,100
0,18,0,6.1,88,100
0,19,0,6.9,90,100
0,20,0,8.2,90,100
0,21,0,8.8,92,95
0,22,0,9.4,90,76
0,23,0,9.4,87,45
0,0,0,9,86,30
0,1,0,8.5,86,65
0,2,0,8.2,87,39
0,3,0,8,86,83
0,4,0,7.6,87,59
0,5,0,7.6,87,66
0,6,0,7.7,86,67
0,7,0,7.5,86,29
0,8,0,7.3,87,65
0,9,-2.52,7,89,80
0.0291,10,4.28,7.1,89,77
0.10488,11,9.6,7.2,89,92
0.170475,12,13.08,7.7,87,78
0.17616,13,14.43,8.2,85,71
0.17727,14,13.52,8.5,83,49
0.12867,15,10.43,8.7,81,100
0.04125,16,5.44,8.8,81,100
0,17,-1.11,8.6,82,100
0,18,0,8.5,83,100
0,19,0,8.4,83,100
0,20,0,8.3,83,100
0,21,0,7.6,87,88
0,22,0,7.1,90,72
0,23,0,6.8,91,72
0,0,0,6.6,92,76
0,1,0,6.4,92,65
0,2,0,6.4,93,64
0,3,0,6.5,93,65
0,4,0,6.6,92,100
0,5,0,6.6,91,100
0,6,0,6.4,92,100
0,7,0,6.4,91,100
0,8,0,6.5,91,100
0,9,-2.62,6.6,93,94
0.01737,10,4.19,6.5,94,88
0.10182,11,9.52,6.6,94,100
0.1452,12,13.01,6.9,92,100
0.156855,13,14.38,7.2,92,100
0.16203,14,13.48,7.5,91,75
0.09309,15,10.41,7.6,91,60
0.03834,16,5.44,7.5,91,83
0,17,-1.09,6.9,91,75
0,18,0,6.1,93,64
0,19,0,5.7,94,56
0,20,0,5.5,95,50
0,21,0,5.2,96,21
0,22,0,4.7,96,11
0,23,0,4.3,97,9
0,0,0,4,96,37
0,1,0,4,96,31
0,2,0,3.8,96,39
0,3,0,3.7,96,32
0,4,0,3.8,96,56
0,5,0,4,96,84
0,6,0,4.2,96,100
0,7,0,4.3,96,100
0,8,0,4.4,96,100
0,9,-2.71,5.3,96,100
0.018615,10,4.1,5.7,96,100
0.076275,11,9.45,6.3,95,100
0.18471,12,12.95,6.8,93,100
0.19464,13,14.33,7.3,91,100
0.160455,14,13.46,7.3,93,100
0.077565,15,10.41,7.3,94,100
0.029055,16,5.44,7.2,94,100
0,17,-1.07,6.8,95,77
0,18,0,6,96,39
0,19,0,5.5,96,33
0,20,0,5.6,95,36
0,21,0,4.9,95,30
0,22,0,4.9,94,43
0,23,0,5,94,50
0,0,0,4.9,93,90
0,1,0,4.7,94,58
0,2,0,4.4,94,45
0,3,0,4.1,95,61
0,4,0,4,96,85
0,5,0,3.8,96,89
0,6,0,3.9,96,93
0,7,0,3.9,96,98
0,8,0,3.9,97,100
0,9,-2.8,3.9,96,100
0.010575,10,4.03,4,97,100
0.0669,11,9.38,4.3,97,100
0.184155,12,12.9,4.8,96,80
0.242505,13,14.3,5.4,95,100
0.214785,14,13.44,6,93,89
0.132645,15,10.41,6.6,90,100
0.030915,16,5.46,6.8,89,88
0,17,-1.05,6.6,91,90
0,18,0,5.9,95,90
0,19,0,5.3,96,86
0,20,0,4.9,97,89
0,21,0,5.2,98,86
0,22,0,5.3,98,84
0,23,0,5,98,83
0,0,0,3.8,100,78
0,1,0,3,100,77
0,2,0,3.3,99,92
0,3,0,3.2,100,97
0,4,0,3.5,99,98
0,5,0,3.7,99,97
0,6,0,3.8,99,95
0,7,0,3.7,99,93
0,8,0,3.6,98,91
0,9,-2.88,2.8,99,100
0.017055,10,3.95,3.1,98,100
0.08751,11,9.32,3.4,99,100
0.13038,12,12.86,4.2,97,100
0.21132,13,14.27,5,93,98
0.183915,14,13.43,5.8,85,99
0.10959,15,10.41,5.8,86,100
0.040935,16,5.48,5.8,86,100
0,17,-1.01,5.6,88,100
0,18,0,5.2,90,100
0,19,0,5,92,100
0,20,0,4.8,93,100
0,21,0,5.2,95,100
0,22,0,5.2,94,100
0,23,0,5.1,94,92
0,0,0,4.8,93,100
0,1,0,4.6,93,75
0,2,0,4.4,91,74
0,3,0,4.1,91,73
0,4,0,3.7,91,74
0,5,0,3.4,91,92
0,6,0,3.1,90,97
0,7,0,3,90,100
0,8,0,2.6,90,100
0,9,-2.95,3.1,88,100
0.02994,10,3.89,3,87,100
0.1095,11,9.27,3.1,86,100
0.18507,12,12.82,3.5,83,82
0.147795,13,14.25,3.8,81,89
0.077895,14,13.43,3.9,80,99
0.022365,15,10.43,4,78,100
0.00324,16,5.51,4,79,100
0,17,-0.97,3.9,80,100
0,18,0,3.6,84,100
0,19,0,3.5,85,100
0,20,0,3.4,86,100
0,21,0,2.3,92,100
0,22,0,2.2,94,100
0,23,0,2.2,94,100
0,0,0,2.2,95,100
0,1,0,2.2,95,100
0,2,0,2.3,95,100
0,3,0,2.4,95,100
0,4,0,2.5,95,100
0,5,0,2.7,96,100
0,6,0,2.8,96,100
0,7,0,3,97,100
0,8,0,3.2,97,100
0,9,-3.02,3.3,98,100
0.00531,10,3.83,3.6,98,100
0.063945,11,9.23,4,98,100
0.121365,12,12.79,4.8,98,100
0.190905,13,14.24,6.2,95,94
0.117165,14,13.43,7.2,92,94
0.106305,15,10.45,7.6,93,100
0.02865,16,5.54,7.8,93,100
0,17,-0.93,7.5,94,100
0,18,0,7.1,95,100
0,19,0,6.8,95,100
0,20,0,6.7,95,100
0,21,0,6.7,97,100
0,22,0,6.8,97,100
0,23,0,6.7,96,100
0,0,0,6.8,95,100
0,1,0,7,94,100
0,2,0,7.1,94,100
0,3,0,7,94,100
0,4,0,7,93,100
0,5,0,6.9,93,100
0,6,0,6.8,93,100
0,7,0,6.4,94,100
0,8,0,5.8,96,100
0,9,-3.08,5.9,97,100
0.01368,10,3.78,6.1,97,100
0.046575,11,9.19,6.4,97,100
0.0747,12,12.77,6.8,96,100
0.101595,13,14.23,7.1,95,100
0.068325,14,13.45,7.3,95,100
0.02694,15,10.48,7.2,92,100
0,16,5.59,6.8,90,100
0,17,-0.87,6.4,90,100
0,18,0,6.3,91,100
0,19,0,6.2,92,100
0,20,0,6.2,93,100
0,21,0,6.2,94,100
0,22,0,6.3,95,100
0,23,0,6.5,96,100
0,0,0,6.8,99,100
0,1,0,8.1,99,100
0,2,0,9.6,99,100
0,3,0,10.2,97,100
0,4,0,10.4,96,100
0,5,0,10.4,96,100
0,6,0,10.5,95,100
0,7,0,10.6,95,100
0,8,0,10.8,95,100
0,9,0,11,94,100
0,10,3.74,11.1,94,100
0.004155,11,9.16,11.1,93,100
0.023985,12,12.76,11.2,93,100
0.06039,13,14.24,11.2,92,100
0.031005,14,13.47,11.2,91,100
0.05835,15,10.51,10.9,89,76
0.051045,16,5.64,10.6,87,90
0,17,-0.81,10.1,86,56
0,18,0,9.7,86,94
0,19,0,9.3,86,92
0,20,0,9.1,87,90
0,21,0,9.3,87,88
0,22,0,9.3,89,95
0,23,0,9.2,91,98
0,0,0,9.1,92,95
0,1,0,8.6,93,100
0,2,0,8.5,93,100
0,3,0,8.3,93,97
0,4,0,8.3,93,93
0,5,0,8.2,93,87
0,6,0,8.1,93,88
0,7,0,8,93,91
0,8,0,7.8,93,100
0,9,0,7.6,93,100
0,10,3.7,7.6,94,100
0.014745,11,9.13,7.8,93,100
0.042135,12,12.75,8.2,93,100
0.101175,13,14.25,9.2,94,100
0.16659,14,13.49,10.6,91,100
0.12894,15,10.56,11,87,100
0.0414,16,5.69,10.9,85,86
0,17,-0.74,10.8,84,87
0,18,0,10.7,83,70
0,19,0,10.6,81,100
0,20,0,10.7,80,100
0,21,0,11.9,79,100
0,22,0,11.2,82,100
0,23,0,10.3,84,100
0,0,0,9.7,85,100
0,1,0,9.3,86,100
0,2,0,8.8,91,100
0,3,0,8.6,93,100
0,4,0,8.6,94,100
0,5,0,8.6,94,100
0,6,0,8.6,95,100
0,7,0,8.6,93,100
0,8,0,8.6,92,100
0,9,0,7.4,90,100
0.019125,10,3.67,7.1,90,99
0.12552,11,9.12,7,89,69
0.19104,12,12.75,7.4,86,53
0.20919,13,14.27,8.1,85,65
0.18984,14,13.53,8.8,84,83
0.16539,15,10.61,9.1,84,100
0.02712,16,5.76,8.8,84,100
0,17,-0.67,8.8,84,100
0,18,0,8.1,86,100
0,19,0,7.9,87,100
0,20,0,7.9,87,59
0,21,0,7.8,87,54
0,22,0,7.5,88,54
0,23,0,7.3,90,57
0,0,0,7.3,90,67
0,1,0,7.1,87,94
0,2,0,7.1,86,58
0,3,0,6.9,87,49
0,4,0,6.6,88,25
0,5,0,6.2,90,16
0,6,0,5.9,91,26
0,7,0,5.9,91,28
0,8,0,5.7,92,64
0,9,-3.25,5.6,92,80
0.022635,10,3.65,5.6,92,86
0.097755,11,9.11,6,91,51
0.136155,12,12.76,6.7,89,30
0.178935,13,14.29,7.2,86,5
0.13569,14,13.57,7.4,84,23
0.10035,15,10.67,7.7,84,12
0.042405,16,5.83,7.9,82,11
0,17,-0.59,7.6,84,2
0,18,0,7.2,87,25
0,19,0,7.4,87,37
0,20,0,7.9,87,58
0,21,0,7.4,89,97
0,22,0,7.7,90,100
0,23,0,7.9,90,100
0,0,0,8,91,100
0,1,0,8,91,100
0,2,0,8.4,89,40
0,3,0,8.5,83,16
0,4,0,8.1,81,15
0,5,0,7.6,82,57
0,6,0,7.5,82,98
0,7,0,7.4,82,59
0,8,0,7.2,83,5
0,9,-3.28,6.5,87,21
0.024675,10,3.64,6.3,89,45
0.138735,11,9.11,6.6,89,84
0.233685,12,12.77,7.2,88,75
0.188775,13,14.33,7.8,87,84
0.18327,14,13.62,7.9,87,100
0.063255,15,10.74,8.1,86,100
0.014235,16,5.91,7.9,87,100
0,17,-0.5,7.1,91,100
0,18,0,6.7,91,100
0,19,0,6.4,92,100
0,20,0,6.1,94,100
0,21,0,6,91,97
0,22,0,5.5,92,77
0,23,0,5.1,92,73
0,0,0,4.7,92,45
0,1,0,4.2,91,41
0,2,0,3.5,91,2
0,3,0,2.9,91,2
0,4,0,2.3,92,4
0,5,0,1.7,92,22
0,6,0,1.3,92,28
0,7,0,0.9,92,50
0,8,0,0.7,92,91
0,9,0,1.8,93,100
0.01686,10,3.63,2.2,93,100
0.060105,11,9.12,3.1,95,100
0.086025,12,12.8,4.3,95,100
0.19362,13,14.37,5.3,95,100
0.14058,14,13.68,6.3,90,100
0.058305,15,10.81,6.7,88,100
0.00258,16,5.99,7,87,100
0,17,-0.41,7.1,89,100
0,18,0,7.3,91,100
0,19,0,7.8,93,100
0,20,0,8.6,94,100
0,21,0,9,95,100
0,22,0,9.5,94,100
0,23,0,9.8,94,100
0,0,0,10.1,93,100
0,1,0,10.3,93,100
0,2,0,10.4,93,100
0,3,0,10.6,91,100
0,4,0,10.6,91,100
0,5,0,10.5,90,100
0,6,0,10.3,90,100
0,7,0,10.1,89,100
0,8,0,10,88,90
0,9,0,9.9,89,77
0.02157,10,3.63,9.6,89,45
0.13731,11,9.13,9.5,87,52
0.208725,12,12.83,9.8,85,44
0.226245,13,14.42,10.1,82,20
0.24015,14,13.75,10.8,78,14
0.18471,15,10.89,11.2,75,4
0.088605,16,6.09,11.5,74,30
0,17,-0.31,11.3,71,41
0,18,0,11.1,69,56
0,19,0,10.8,69,100
0,20,0,11.1,69,100
0,21,0,11.4,70,100
0,22,0,10.5,81,100
0,23,0,10,85,100
0,0,0,9.6,84,100
0,1,0,9.1,84,82
0,2,0,8.6,85,45
0,3,0,7.7,85,75
0,4,0,7.5,84,53
0,5,0,7.2,82,65
0,6,0,6.8,82,98
0,7,0,6.7,82,51
0,8,0,6.6,79,13
0,9,0,5.7,85,56
0.019545,10,3.63,5.6,86,73
0.075765,11,9.15,5.9,85,58
0.15153,12,12.87,6.5,81,66
0.164655,13,14.47,6.7,80,83
0.12747,14,13.82,6.5,81,100
0.10959,15,10.98,6.9,79,78
0.04209,16,6.18,7,79,55
0,17,-0.2,7.4,77,14
0,18,0,7.4,77,18
0,19,0,7.4,78,20
0,20,0,7.7,77,68
0,21,0,7.9,79,38
0,22,0,8.2,80,82
0,23,0,8.3,80,74
0,0,0,8.5,80,99
0,1,0,8.8,80,100
0,2,0,8.8,81,71
0,3,0,8.9,82,100
0,4,0,9.3,80,100
0,5,0,9.5,80,100
0,6,0,9.5,79,100
0,7,0,9.4,77,100
0,8,0,9.3,77,100
0,9,0,8.8,81,100
0.01557,10,3.65,8.4,81,100
0.089265,11,9.18,8.5,81,100
0.096465,12,12.91,8.8,80,100
0.09549,13,14.54,9,78,100
0.139755,14,13.91,9.2,78,100
0.125115,15,11.07,9.4,78,100
0.031695,16,6.29,9.7,77,100
0,17,-0.09,9.8,77,100
0,18,0,9.8,79,100
0,19,0,9.7,81,100
0,20,0,9.6,85,100
0,21,0,9.6,87,100
0,22,0,9.5,88,100
0,23,0,9.5,88,100
0,0,0,9.4,89,100
0,1,0,9.2,90,100
0,2,0,9.1,91,100
0,3,0,8.9,92,100
0,4,0,8.5,93,100
0,5,0,8.4,92,100
